,train_no,train_name,source,destination,train_link
9829,67292,Visakhapatnam Vizianagaram MEMU,Visakhapatnam Junction,Vizianagaram,https://www.prokerala.com//travel/indian-railway/trains/visakhapatnam-vizianagaram-memu-6537.html
9830,07488,Vishakapatnam - Tirupati Tatkal Fare Special,Visakhapatnam Junction,Tirupati,https://www.prokerala.com//travel/indian-railway/trains/vishakapatnam-tirupati-tatkal-fare-special-8640.html
9831,06580,Vishakapatnam - Yesvantpur Tatkal Fare Special,Visakhapatnam Junction,Yesvantpur Junction,https://www.prokerala.com//travel/indian-railway/trains/vishakapatnam-yesvantpur-tatkal-fare-special-7864.html
9832,08512,Vishakapatnam Jagdalpur Special Fare Special,Visakhapatnam Junction,Kirandul,https://www.prokerala.com//travel/indian-railway/trains/vishakapatnam-jagdalpur-special-fare-special-8034.html
9833,53047,Viswabharati Fast Passenger,Howrah Junction,Rampur Hat,https://www.prokerala.com//travel/indian-railway/trains/viswabharati-fast-passenger-3626.html
9834,53048,Viswabharati Fast Passenger,Rampur Hat,Howrah Junction,https://www.prokerala.com//travel/indian-railway/trains/viswabharati-fast-passenger-3627.html
9835,12807,Vizag Steel Samta Express,Visakhapatnam Junction,Hazrat Nizamuddin,https://www.prokerala.com//travel/indian-railway/trains/vizag-steel-samta-express-1682.html
9836,12808,Vizag Steel Samta Express,Hazrat Nizamuddin,Visakhapatnam Junction,https://www.prokerala.com//travel/indian-railway/trains/vizag-steel-samta-express-1683.html
9837,78534,Vizianagaram - Palasa DMU,Vizianagaram,Palasa,https://www.prokerala.com//travel/indian-railway/trains/vizianagaram-palasa-dmu-7374.html
9838,78531,Vizianagaram - Visakhapatnam DEMU,Vizianagaram,Visakhapatnam Junction,https://www.prokerala.com//travel/indian-railway/trains/vizianagaram-visakhapatnam-demu-7371.html
9839,67291,Vizianagaram Visakhapatnam MEMU,Vizianagaram,Visakhapatnam Junction,https://www.prokerala.com//travel/indian-railway/trains/vizianagaram-visakhapatnam-memu-6536.html
9840,67293,Vizianagaram Visakhapatnam MEMU,Vizianagaram,Visakhapatnam Junction,https://www.prokerala.com//travel/indian-railway/trains/vizianagaram-visakhapatnam-memu-6538.html
9841,56835,Vriddhachalam - Salem Passenger,Vridhachalam Junction,Salem Junction,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-salem-passenger-4806.html
9842,56834,Vriddhachalam Cuddalore Passenger,Vridhachalam Junction,Cuddalore Port,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-cuddalore-passenger-4805.html
9843,76847,Vriddhachalam Salem  DEMU,Vridhachalam Junction,Salem Junction,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-salem-demu-7182.html
9844,76849,Vriddhachalam Salem  DEMU,Vridhachalam Junction,Salem Junction,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-salem-demu-7184.html
9845,56837,Vriddhachalam Salem Passenger,Vridhachalam Junction,Salem Junction,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-salem-passenger-4808.html
9846,76845,Vriddhachalam Tiruchchirappalli  DEMU,Vridhachalam Junction,Tiruchirapalli,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-tiruchchirappalli-demu-7180.html
9847,56807,Vriddhachalam Tiruchirappalli Passenger,Vridhachalam Junction,Tiruchirapalli,https://www.prokerala.com//travel/indian-railway/trains/vriddhachalam-tiruchirappalli-passenger-4790.html
9848,72178,Vrindavan - Mathura MG Rail Bus,Vrindavan,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/vrindavan-mathura-mg-rail-bus-6780.html
9849,72180,Vrindavan - Mathura MG Rail Bus,Vrindavan,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/vrindavan-mathura-mg-rail-bus-6782.html
9850,72172,Vrindavan Mathura MG Rail Bus,Vrindavan,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/vrindavan-mathura-mg-rail-bus-6774.html
9851,72174,Vrindavan Mathura MG Rail Bus,Vrindavan,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/vrindavan-mathura-mg-rail-bus-6776.html
9852,72176,Vrindavan Mathura MG Rail Bus,Vrindavan,Mathura Junction,https://www.prokerala.com//travel/indian-railway/trains/vrindavan-mathura-mg-rail-bus-6778.html
9853,57650,Wadi - Solapur Passenger,Wadi,Solapur Junction,https://www.prokerala.com//travel/indian-railway/trains/wadi-solapur-passenger-5023.html
9854,71306,Wadi Solapur  DEMU,Wadi,Solapur Junction,https://www.prokerala.com//travel/indian-railway/trains/wadi-solapur-demu-8908.html
9855,01316,Wadi Solapur Junction Special,Wadi,Solapur Junction,https://www.prokerala.com//travel/indian-railway/trains/wadi-solapur-junction-special-9572.html
9856,01318,Wadi Solapur Junction Special,Wadi,Solapur Junction,https://www.prokerala.com//travel/indian-railway/trains/wadi-solapur-junction-special-9574.html
9857,68808,Wadsa Chanda Fort MEMU,Wadsa,Chanda Fort,https://www.prokerala.com//travel/indian-railway/trains/wadsa-chanda-fort-memu-10052.html
9858,58808,Wadsa Chanda Fort Passenger,Wadsa,Chanda Fort,https://www.prokerala.com//travel/indian-railway/trains/wadsa-chanda-fort-passenger-5182.html
9859,08686,Wadsa Nagbhir Special MEMU,Wadsa,Nagbhir Junction,https://www.prokerala.com//travel/indian-railway/trains/wadsa-nagbhir-special-memu-9959.html
9860,12251,Wainganga Super Fast Express,Yesvantpur Junction,Korba,https://www.prokerala.com//travel/indian-railway/trains/wainganga-super-fast-express-1458.html
9861,12252,Wainganga Super Fast Express,Korba,Yesvantpur Junction,https://www.prokerala.com//travel/indian-railway/trains/wainganga-super-fast-express-1459.html
9862,79441,Wankaner Morbi Dmu,Wankaner Junction,Morbi,https://www.prokerala.com//travel/indian-railway/trains/wankaner-morbi-dmu-7438.html
9863,79443,Wankaner Morbi Dmu,Wankaner Junction,Morbi,https://www.prokerala.com//travel/indian-railway/trains/wankaner-morbi-dmu-7440.html
9864,79447,Wankaner Morbi Dmu,Wankaner Junction,Morbi,https://www.prokerala.com//travel/indian-railway/trains/wankaner-morbi-dmu-7444.html
9865,79451,Wankaner Morbi Dmu,Wankaner Junction,Morbi,https://www.prokerala.com//travel/indian-railway/trains/wankaner-morbi-dmu-7448.html
9866,79453,Wankaner Morbi Dmu,Wankaner Junction,Morbi,https://www.prokerala.com//travel/indian-railway/trains/wankaner-morbi-dmu-7450.html
9867,79445,Wankaner Rajkot  DEMU,Wankaner Junction,Rajkot Junction,https://www.prokerala.com//travel/indian-railway/trains/wankaner-rajkot-demu-7442.html
9868,67265,Warangal Hyderabad Push Pull Passenger,Warangal,Secunderabad Junction,https://www.prokerala.com//travel/indian-railway/trains/warangal-hyderabad-push-pull-passenger-6521.html
9869,67267,Warangal Hyderabad Push Pull Passenger,Warangal,Hyderabad Deccan,https://www.prokerala.com//travel/indian-railway/trains/warangal-hyderabad-push-pull-passenger-6523.html
9870,51262,Wardha Amravati Passenger,Wardha Junction,Amravati,https://www.prokerala.com//travel/indian-railway/trains/wardha-amravati-passenger-3121.html
9871,51195,Wardha Balharshah Passenger,Wardha Junction,Balharshah,https://www.prokerala.com//travel/indian-railway/trains/wardha-balharshah-passenger-3108.html
9872,51198,Wardha Bhusaval Passenger,Wardha Junction,Bhusaval,https://www.prokerala.com//travel/indian-railway/trains/wardha-bhusaval-passenger-3111.html
9873,51259,Wardha Nagpur Passenger,Wardha Junction,Nagpur,https://www.prokerala.com//travel/indian-railway/trains/wardha-nagpur-passenger-3118.html
9874,12329,West Bengal Sampark Kranti Express,Sealdah,Anand Vihar Terminus,https://www.prokerala.com//travel/indian-railway/trains/west-bengal-sampark-kranti-express-1484.html
9875,12330,West Bengal Sampark Kranti Express,Anand Vihar Terminus,Sealdah,https://www.prokerala.com//travel/indian-railway/trains/west-bengal-sampark-kranti-express-1485.html
9876,16627,West Coast Express,Chennai Central,Mangalore Central,https://www.prokerala.com//travel/indian-railway/trains/west-coast-express-1923.html
9877,16628,West Coast Express,Mangalore Central,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/west-coast-express-1924.html
9878,22637,West Coast Super Fast Express,Chennai Central,Mangalore Central,https://www.prokerala.com//travel/indian-railway/trains/west-coast-super-fast-express-5682.html
9879,22638,West Coast Super Fast Express,Mangalore Central,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/west-coast-super-fast-express-5683.html
9880,06593,Whitefield Baiyyappanahalli  DEMU Special,Whitefield,Baiyyappanahali,https://www.prokerala.com//travel/indian-railway/trains/whitefield-baiyyappanahalli-demu-special-2792.html
9881,06577,Whitefield Banaswadi  DEMU Special,Whitefield,Banaswadi,https://www.prokerala.com//travel/indian-railway/trains/whitefield-banaswadi-demu-special-9630.html
9882,06567,Whitefield Banaswadi MEMU Special,Whitefield,Banaswadi,https://www.prokerala.com//travel/indian-railway/trains/whitefield-banaswadi-memu-special-8979.html
9883,06560,Whitefield Bengaluru Cantt  DEMU Special,Whitefield,Bangalore Cantonment,https://www.prokerala.com//travel/indian-railway/trains/whitefield-bengaluru-cantt-demu-special-10074.html
9884,06543,Whitefield Kolar  DEMU Special,Whitefield,Kolar,https://www.prokerala.com//travel/indian-railway/trains/whitefield-kolar-demu-special-10166.html
9885,66541,Whitefield KSR Bengaluru Memu,Whitefield,Bangalore City Junction,https://www.prokerala.com//travel/indian-railway/trains/whitefield-ksr-bengaluru-memu-8177.html
9886,69158,Yamuna Bridge Bayana MEMU,Yamuna Bridge Agra,Bayana Junction,https://www.prokerala.com//travel/indian-railway/trains/yamuna-bridge-bayana-memu-6719.html
9887,59358,Yamuna Bridge Bayana Passenger,Yamuna Bridge Agra,Bayana Junction,https://www.prokerala.com//travel/indian-railway/trains/yamuna-bridge-bayana-passenger-5340.html
9888,16089,Yelagiri Express,Chennai Central,Jolarpettai,https://www.prokerala.com//travel/indian-railway/trains/yelagiri-express-3002.html
9889,16090,Yelagiri Express,Jolarpettai,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/yelagiri-express-3003.html
9890,82661,Yelahanka Bidar Suvidha Special,Yesvantpur Junction,Belgaum,https://www.prokerala.com//travel/indian-railway/trains/yelahanka-bidar-suvidha-special-8931.html
9891,06561,Yelahanka Mysuru MEMU Special,Yelahanka Junction,Mysore City Junction,https://www.prokerala.com//travel/indian-railway/trains/yelahanka-mysuru-memu-special-10105.html
9892,16669,Yercaud Express,Chennai Central,Erode Junction,https://www.prokerala.com//travel/indian-railway/trains/yercaud-express-1927.html
9893,16670,Yercaud Express,Erode Junction,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/yercaud-express-1928.html
9894,22649,Yercaud Super Fast Express,Chennai Central,Erode Junction,https://www.prokerala.com//travel/indian-railway/trains/yercaud-super-fast-express-5694.html
9895,22650,Yercaud Super Fast Express,Erode Junction,Chennai Central,https://www.prokerala.com//travel/indian-railway/trains/yercaud-super-fast-express-5695.html
9896,19405,Yesvantpur - Ahmedabad AC Express,Yesvantpur Junction,Ahmedabad Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-ahmedabad-ac-express-2398.html
9897,19406,Yesvantpur - Ahmedabad AC Express,Ahmedabad Junction,Yesvantpur Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-ahmedabad-ac-express-2399.html
9898,06503,Yesvantpur - Ahmedabad Suvidha Special,Yesvantpur Junction,Ahmedabad Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-ahmedabad-suvidha-special-5848.html
9899,02846,Yesvantpur - Bhubaneshwar Super Fast Special,Hatia,Pune Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-bhubaneshwar-super-fast-special-2736.html
9900,08638,Yesvantpur - Hatia Special,Yesvantpur Junction,Hatia,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-hatia-special-2837.html
9901,02551,Yesvantpur - Kamakhya Super Fast Special,Yesvantpur Junction,Kamakhya,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-kamakhya-super-fast-special-2729.html
9902,16561,Yesvantpur - Kochuveli AC Express,Yesvantpur Junction,Trivandrum Kochuveli,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-kochuveli-ac-express-2561.html
9903,06517,Yesvantpur - Miraj Special,Yesvantpur Junction,Miraj Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-miraj-special-2788.html
9904,76521,Yesvantpur - Nelamangala DMU,Yesvantpur Junction,Nelamangala,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-nelamangala-dmu-7139.html
9905,82651,Yesvantpur - Shri Mata Vaishno Devi Katra Suvidha Express,Yesvantpur Junction,Shri Mata Vaishno Devi Katra,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-shri-mata-vaishno-devi-katra-suvidha-express-7728.html
9906,06579,Yesvantpur - Visakhapatnam Tatkal Fare Special,Yesvantpur Junction,Visakhapatnam Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-visakhapatnam-tatkal-fare-special-7863.html
9907,16502,Yesvantpur Ahmedabad Weekly Express,Yesvantpur Junction,Ahmedabad Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-ahmedabad-weekly-express-37.html
9908,14805,Yesvantpur Barmer AC Express,Yesvantpur Junction,Barmer,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-barmer-ac-express-5518.html
9909,16571,Yesvantpur Bidar Express,Yesvantpur Junction,Bidar,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-bidar-express-2633.html
9910,16587,Yesvantpur Bikaner Express,Yesvantpur Junction,Bikaner Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-bikaner-express-5566.html
9911,22685,Yesvantpur Chandigarh Karnataka Sampark Kranti Express,Yesvantpur Junction,Chandigarh,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-chandigarh-karnataka-sampark-kranti-express-5708.html
9912,56278,Yesvantpur Chikkamagaluru Fast Passenger,Yesvantpur Junction,Chikkamanglur,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-chikkamagaluru-fast-passenger-5999.html
9913,12213,Yesvantpur Delhi Sarai Rohilla AC Duronto Express,Yesvantpur Junction,Delhi Sarai Rohilla,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-delhi-sarai-rohilla-ac-duronto-express-1434.html
9914,06595,Yesvantpur Devanahalli  DEMU Special,Yesvantpur Junction,Devanahalli,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-devanahalli-demu-special-2794.html
9915,19302,Yesvantpur DR Ambedkar Nagar Weekly Express,Yesvantpur Junction,Dr Ambedkar Nagar,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-dr-ambedkar-nagar-weekly-express-2656.html
9916,06547,Yesvantpur Ernakulam Tatkal Special,Bangalore City Junction,Ernakulam Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-ernakulam-tatkal-special-8316.html
9917,15016,Yesvantpur Gorakhpur Express,Yelahanka Junction,Gorakhpur Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-gorakhpur-express-1834.html
9918,15024,Yesvantpur Gorakhpur Express,Yesvantpur Junction,Gorakhpur Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-gorakhpur-express-2255.html
9919,12592,Yesvantpur Gorakhpur Super Fast Express,Yesvantpur Junction,Gorakhpur Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-gorakhpur-super-fast-express-592.html
9920,16577,Yesvantpur Harihar Intercity Express,Yesvantpur Junction,Harihar,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-harihar-intercity-express-5562.html
9921,22679,Yesvantpur Hassan Intercity Super Fast Express,Yesvantpur Junction,Hassan,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-hassan-intercity-super-fast-express-5704.html
9922,12836,Yesvantpur Hatia Super Fast Express,Yesvantpur Junction,Hatia,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-hatia-super-fast-express-1691.html
9923,76523,Yesvantpur Hosur  DEMU,Yesvantpur Junction,Hosur,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-hosur-demu-7141.html
9924,06591,Yesvantpur Hosur  DEMU Special,Yesvantpur Junction,Hosur,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-hosur-demu-special-2790.html
9925,22864,Yesvantpur Howrah AC Super Fast Express,Yesvantpur Junction,Howrah Junction,https://www.prokerala.com//travel/indian-railway/trains/yesvantpur-howrah-ac-super-fast-express-5779.html
